Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60
[999.50811632],[999.50825394],[999.5082494],[999.50824486],[999.50824031],[999.50823577],[999.50823123],[999.50822668],[999.50822214],[999.5082176],[999.50821305],[999.50820851],[999.50820397],[999.50819942],[999.50819488],[999.50819034],[999.50818579],[999.50818125],[999.50817671],[999.50817216],[999.50816762],[999.50816308],[999.50815853],[999.50815399],[999.50814945],[999.5081449],[999.50814036],[999.50813582],[999.50813128],[999.50812673],[999.50812219],[999.50811765],[999.5081131],[999.50810856],[999.50810402],[999.50809947],[999.50809493],[999.50809039],[999.50808584],[999.5080813],[999.50807676],[999.50807221],[999.50806767],[999.50806313],[999.50805858],[999.50805404],[999.5080495],[999.50804495],[999.50804041],[999.50803587],[999.50803132],[999.50802678],[999.50802224],[999.50801769],[999.50801315],[999.50800861],[999.50800406],[999.50799952],[999.50799498],[999.50799043]
[999.27506233],[999.27498979],[999.27498508],[999.27498037],[999.27497566],[999.27497096],[999.27496625],[999.27496154],[999.27495683],[999.27495212],[999.27494742],[999.27494271],[999.274938],[999.27493329],[999.27492858],[999.27492388],[999.27491917],[999.27491446],[999.27490975],[999.27490504],[999.27490033],[999.27489563],[999.27489092],[999.27488621],[999.2748815],[999.27487679],[999.27487209],[999.27486738],[999.27486267],[999.27485796],[999.27485325],[999.27484855],[999.27484384],[999.27483913],[999.27483442],[999.27482971],[999.27482501],[999.2748203],[999.27481559],[999.27481088],[999.27480617],[999.27480146],[999.27479676],[999.27479205],[999.27478734],[999.27478263],[999.27477792],[999.27477322],[999.27476851],[999.2747638],[999.27475909],[999.27475438],[999.27474968],[999.27474497],[999.27474026],[999.27473555],[999.27473084],[999.27472614],[999.27472143],[999.27471672]
[999.35230219],[999.35221832],[999.35221693],[999.35221554],[999.35221415],[999.35221276],[999.35221138],[999.35220999],[999.3522086],[999.35220721],[999.35220582],[999.35220444],[999.35220305],[999.35220166],[999.35220027],[999.35219888],[999.3521975],[999.35219611],[999.35219472],[999.35219333],[999.35219194],[999.35219056],[999.35218917],[999.35218778],[999.35218639],[999.352185],[999.35218362],[999.35218223],[999.35218084],[999.35217945],[999.35217806],[999.35217668],[999.35217529],[999.3521739],[999.35217251],[999.35217112],[999.35216974],[999.35216835],[999.35216696],[999.35216557],[999.35216418],[999.35216279],[999.35216141],[999.35216002],[999.35215863],[999.35215724],[999.35215585],[999.35215447],[999.35215308],[999.35215169],[999.3521503],[999.35214891],[999.35214753],[999.35214614],[999.35214475],[999.35214336],[999.35214197],[999.35214059],[999.3521392],[999.35213781]
[999.38702659],[999.38717718],[999.38717496],[999.38717273],[999.38717051],[999.38716829],[999.38716607],[999.38716385],[999.38716163],[999.3871594],[999.38715718],[999.38715496],[999.38715274],[999.38715052],[999.3871483],[999.38714607],[999.38714385],[999.38714163],[999.38713941],[999.38713719],[999.38713497],[999.38713274],[999.38713052],[999.3871283],[999.38712608],[999.38712386],[999.38712164],[999.38711941],[999.38711719],[999.38711497],[999.38711275],[999.38711053],[999.38710831],[999.38710608],[999.38710386],[999.38710164],[999.38709942],[999.3870972],[999.38709498],[999.38709275],[999.38709053],[999.38708831],[999.38708609],[999.38708387],[999.38708165],[999.38707942],[999.3870772],[999.38707498],[999.38707276],[999.38707054],[999.38706832],[999.38706609],[999.38706387],[999.38706165],[999.38705943],[999.38705721],[999.38705499],[999.38705276],[999.38705054],[999.38704832]
[999.24747493],[999.24760471],[999.24759783],[999.24759095],[999.24758407],[999.24757718],[999.2475703],[999.24756342],[999.24755654],[999.24754966],[999.24754278],[999.24753589],[999.24752901],[999.24752213],[999.24751525],[999.24750837],[999.24750148],[999.2474946],[999.24748772],[999.24748084],[999.24747396],[999.24746708],[999.24746019],[999.24745331],[999.24744643],[999.24743955],[999.24743267],[999.24742578],[999.2474189],[999.24741202],[999.24740514],[999.24739826],[999.24739138],[999.24738449],[999.24737761],[999.24737073],[999.24736385],[999.24735697],[999.24735008],[999.2473432],[999.24733632],[999.24732944],[999.24732256],[999.24731568],[999.24730879],[999.24730191],[999.24729503],[999.24728815],[999.24728127],[999.24727438],[999.2472675],[999.24726062],[999.24725374],[999.24724686],[999.24723998],[999.24723309],[999.24722621],[999.24721933],[999.24721245],[999.24720557]
[999.22678241],[999.2264526],[999.22644888],[999.22644515],[999.22644143],[999.2264377],[999.22643398],[999.22643025],[999.22642652],[999.2264228],[999.22641907],[999.22641535],[999.22641162],[999.2264079],[999.22640417],[999.22640044],[999.22639672],[999.22639299],[999.22638927],[999.22638554],[999.22638182],[999.22637809],[999.22637436],[999.22637064],[999.22636691],[999.22636319],[999.22635946],[999.22635574],[999.22635201],[999.22634828],[999.22634456],[999.22634083],[999.22633711],[999.22633338],[999.22632966],[999.22632593],[999.2263222],[999.22631848],[999.22631475],[999.22631103],[999.2263073],[999.22630358],[999.22629985],[999.22629612],[999.2262924],[999.22628867],[999.22628495],[999.22628122],[999.2262775],[999.22627377],[999.22627004],[999.22626632],[999.22626259],[999.22625887],[999.22625514],[999.22625142],[999.22624769],[999.22624396],[999.22624024],[999.22623651]
[999.50091851],[999.50080502],[999.50080427],[999.50080352],[999.50080277],[999.50080202],[999.50080127],[999.50080053],[999.50079978],[999.50079903],[999.50079828],[999.50079753],[999.50079678],[999.50079603],[999.50079529],[999.50079454],[999.50079379],[999.50079304],[999.50079229],[999.50079154],[999.50079079],[999.50079005],[999.5007893],[999.50078855],[999.5007878],[999.50078705],[999.5007863],[999.50078555],[999.50078481],[999.50078406],[999.50078331],[999.50078256],[999.50078181],[999.50078106],[999.50078031],[999.50077957],[999.50077882],[999.50077807],[999.50077732],[999.50077657],[999.50077582],[999.50077507],[999.50077433],[999.50077358],[999.50077283],[999.50077208],[999.50077133],[999.50077058],[999.50076983],[999.50076909],[999.50076834],[999.50076759],[999.50076684],[999.50076609],[999.50076534],[999.50076459],[999.50076385],[999.5007631],[999.50076235],[999.5007616]
[999.42068726],[999.42065454],[999.42064986],[999.42064517],[999.42064049],[999.4206358],[999.42063112],[999.42062643],[999.42062175],[999.42061706],[999.42061237],[999.42060769],[999.420603],[999.42059832],[999.42059363],[999.42058895],[999.42058426],[999.42057958],[999.42057489],[999.42057021],[999.42056552],[999.42056083],[999.42055615],[999.42055146],[999.42054678],[999.42054209],[999.42053741],[999.42053272],[999.42052804],[999.42052335],[999.42051867],[999.42051398],[999.4205093],[999.42050461],[999.42049992],[999.42049524],[999.42049055],[999.42048587],[999.42048118],[999.4204765],[999.42047181],[999.42046713],[999.42046244],[999.42045776],[999.42045307],[999.42044839],[999.4204437],[999.42043901],[999.42043433],[999.42042964],[999.42042496],[999.42042027],[999.42041559],[999.4204109],[999.42040622],[999.42040153],[999.42039685],[999.42039216],[999.42038747],[999.42038279]
[999.35758921],[999.3576759],[999.35767521],[999.35767453],[999.35767385],[999.35767317],[999.35767248],[999.3576718],[999.35767112],[999.35767043],[999.35766975],[999.35766907],[999.35766838],[999.3576677],[999.35766702],[999.35766633],[999.35766565],[999.35766497],[999.35766428],[999.3576636],[999.35766292],[999.35766224],[999.35766155],[999.35766087],[999.35766019],[999.3576595],[999.35765882],[999.35765814],[999.35765745],[999.35765677],[999.35765609],[999.3576554],[999.35765472],[999.35765404],[999.35765335],[999.35765267],[999.35765199],[999.35765131],[999.35765062],[999.35764994],[999.35764926],[999.35764857],[999.35764789],[999.35764721],[999.35764652],[999.35764584],[999.35764516],[999.35764447],[999.35764379],[999.35764311],[999.35764242],[999.35764174],[999.35764106],[999.35764038],[999.35763969],[999.35763901],[999.35763833],[999.35763764],[999.35763696],[999.35763628]
[999.29179626],[999.29164654],[999.29164035],[999.29163416],[999.29162797],[999.29162178],[999.29161559],[999.2916094],[999.29160321],[999.29159702],[999.29159083],[999.29158464],[999.29157845],[999.29157226],[999.29156607],[999.29155988],[999.29155369],[999.2915475],[999.29154131],[999.29153512],[999.29152892],[999.29152273],[999.29151654],[999.29151035],[999.29150416],[999.29149797],[999.29149178],[999.29148559],[999.2914794],[999.29147321],[999.29146702],[999.29146083],[999.29145464],[999.29144845],[999.29144226],[999.29143607],[999.29142988],[999.29142369],[999.2914175],[999.29141131],[999.29140512],[999.29139893],[999.29139274],[999.29138655],[999.29138036],[999.29137417],[999.29136798],[999.29136179],[999.2913556],[999.29134941],[999.29134322],[999.29133703],[999.29133084],[999.29132465],[999.29131846],[999.29131227],[999.29130608],[999.29129989],[999.2912937],[999.29128751]
[999.40891902],[999.40893253],[999.40893184],[999.40893115],[999.40893045],[999.40892976],[999.40892907],[999.40892838],[999.40892769],[999.408927],[999.40892631],[999.40892562],[999.40892493],[999.40892424],[999.40892355],[999.40892286],[999.40892217],[999.40892148],[999.40892078],[999.40892009],[999.4089194],[999.40891871],[999.40891802],[999.40891733],[999.40891664],[999.40891595],[999.40891526],[999.40891457],[999.40891388],[999.40891319],[999.4089125],[999.40891181],[999.40891112],[999.40891042],[999.40890973],[999.40890904],[999.40890835],[999.40890766],[999.40890697],[999.40890628],[999.40890559],[999.4089049],[999.40890421],[999.40890352],[999.40890283],[999.40890214],[999.40890145],[999.40890075],[999.40890006],[999.40889937],[999.40889868],[999.40889799],[999.4088973],[999.40889661],[999.40889592],[999.40889523],[999.40889454],[999.40889385],[999.40889316],[999.40889247]
[999.34718281],[999.34729434],[999.34729311],[999.34729187],[999.34729064],[999.3472894],[999.34728817],[999.34728693],[999.34728569],[999.34728446],[999.34728322],[999.34728199],[999.34728075],[999.34727952],[999.34727828],[999.34727705],[999.34727581],[999.34727457],[999.34727334],[999.3472721],[999.34727087],[999.34726963],[999.3472684],[999.34726716],[999.34726593],[999.34726469],[999.34726345],[999.34726222],[999.34726098],[999.34725975],[999.34725851],[999.34725728],[999.34725604],[999.34725481],[999.34725357],[999.34725233],[999.3472511],[999.34724986],[999.34724863],[999.34724739],[999.34724616],[999.34724492],[999.34724368],[999.34724245],[999.34724121],[999.34723998],[999.34723874],[999.34723751],[999.34723627],[999.34723504],[999.3472338],[999.34723256],[999.34723133],[999.34723009],[999.34722886],[999.34722762],[999.34722639],[999.34722515],[999.34722392],[999.34722268]
[999.26749471],[999.26764596],[999.26763023],[999.26761451],[999.26759878],[999.26758306],[999.26756734],[999.26755161],[999.26753589],[999.26752016],[999.26750444],[999.26748871],[999.26747299],[999.26745726],[999.26744154],[999.26742582],[999.26741009],[999.26739437],[999.26737864],[999.26736292],[999.26734719],[999.26733147],[999.26731575],[999.26730002],[999.2672843],[999.26726857],[999.26725285],[999.26723712],[999.2672214],[999.26720567],[999.26718995],[999.26717423],[999.2671585],[999.26714278],[999.26712705],[999.26711133],[999.2670956],[999.26707988],[999.26706416],[999.26704843],[999.26703271],[999.26701698],[999.26700126],[999.26698553],[999.26696981],[999.26695408],[999.26693836],[999.26692264],[999.26690691],[999.26689119],[999.26687546],[999.26685974],[999.26684401],[999.26682829],[999.26681256],[999.26679684],[999.26678112],[999.26676539],[999.26674967],[999.26673394]
[999.20457364],[999.20431826],[999.20431716],[999.20431605],[999.20431495],[999.20431385],[999.20431275],[999.20431165],[999.20431055],[999.20430944],[999.20430834],[999.20430724],[999.20430614],[999.20430504],[999.20430394],[999.20430284],[999.20430173],[999.20430063],[999.20429953],[999.20429843],[999.20429733],[999.20429623],[999.20429512],[999.20429402],[999.20429292],[999.20429182],[999.20429072],[999.20428962],[999.20428852],[999.20428741],[999.20428631],[999.20428521],[999.20428411],[999.20428301],[999.20428191],[999.2042808],[999.2042797],[999.2042786],[999.2042775],[999.2042764],[999.2042753],[999.2042742],[999.20427309],[999.20427199],[999.20427089],[999.20426979],[999.20426869],[999.20426759],[999.20426649],[999.20426538],[999.20426428],[999.20426318],[999.20426208],[999.20426098],[999.20425988],[999.20425877],[999.20425767],[999.20425657],[999.20425547],[999.20425437]
[999.46967463],[999.46970955],[999.46969113],[999.46967271],[999.46965429],[999.46963587],[999.46961745],[999.46959903],[999.46958061],[999.46956219],[999.46954377],[999.46952535],[999.46950693],[999.46948851],[999.46947009],[999.46945167],[999.46943325],[999.46941483],[999.46939641],[999.46937799],[999.46935957],[999.46934115],[999.46932273],[999.46930431],[999.46928589],[999.46926747],[999.46924905],[999.46923063],[999.46921221],[999.46919379],[999.46917537],[999.46915695],[999.46913853],[999.46912011],[999.46910169],[999.46908327],[999.46906485],[999.46904643],[999.46902801],[999.46900959],[999.46899117],[999.46897275],[999.46895433],[999.46893591],[999.46891749],[999.46889907],[999.46888065],[999.46886223],[999.46884381],[999.46882539],[999.46880697],[999.46878855],[999.46877013],[999.46875171],[999.46873329],[999.46871487],[999.46869645],[999.46867803],[999.46865961],[999.46864119]
[999.31586293],[999.31593487],[999.31592103],[999.3159072],[999.31589336],[999.31587952],[999.31586569],[999.31585185],[999.31583801],[999.31582418],[999.31581034],[999.3157965],[999.31578267],[999.31576883],[999.315755],[999.31574116],[999.31572732],[999.31571349],[999.31569965],[999.31568581],[999.31567198],[999.31565814],[999.3156443],[999.31563047],[999.31561663],[999.31560279],[999.31558896],[999.31557512],[999.31556129],[999.31554745],[999.31553361],[999.31551978],[999.31550594],[999.3154921],[999.31547827],[999.31546443],[999.31545059],[999.31543676],[999.31542292],[999.31540908],[999.31539525],[999.31538141],[999.31536758],[999.31535374],[999.3153399],[999.31532607],[999.31531223],[999.31529839],[999.31528456],[999.31527072],[999.31525688],[999.31524305],[999.31522921],[999.31521537],[999.31520154],[999.3151877],[999.31517387],[999.31516003],[999.31514619],[999.31513236]
[999.27218028],[999.27237335],[999.27236238],[999.2723514],[999.27234043],[999.27232945],[999.27231848],[999.2723075],[999.27229653],[999.27228555],[999.27227458],[999.2722636],[999.27225263],[999.27224165],[999.27223068],[999.2722197],[999.27220873],[999.27219775],[999.27218678],[999.2721758],[999.27216483],[999.27215385],[999.27214288],[999.2721319],[999.27212093],[999.27210995],[999.27209898],[999.272088],[999.27207703],[999.27206605],[999.27205508],[999.2720441],[999.27203313],[999.27202215],[999.27201118],[999.2720002],[999.27198923],[999.27197825],[999.27196728],[999.2719563],[999.27194533],[999.27193435],[999.27192338],[999.2719124],[999.27190143],[999.27189045],[999.27187948],[999.2718685],[999.27185753],[999.27184655],[999.27183558],[999.2718246],[999.27181363],[999.27180265],[999.27179168],[999.2717807],[999.27176973],[999.27175875],[999.27174778],[999.2717368]
[999.19815211],[999.19800746],[999.19800487],[999.19800227],[999.19799968],[999.19799709],[999.19799449],[999.1979919],[999.19798931],[999.19798672],[999.19798412],[999.19798153],[999.19797894],[999.19797634],[999.19797375],[999.19797116],[999.19796856],[999.19796597],[999.19796338],[999.19796079],[999.19795819],[999.1979556],[999.19795301],[999.19795041],[999.19794782],[999.19794523],[999.19794263],[999.19794004],[999.19793745],[999.19793486],[999.19793226],[999.19792967],[999.19792708],[999.19792448],[999.19792189],[999.1979193],[999.1979167],[999.19791411],[999.19791152],[999.19790892],[999.19790633],[999.19790374],[999.19790115],[999.19789855],[999.19789596],[999.19789337],[999.19789077],[999.19788818],[999.19788559],[999.19788299],[999.1978804],[999.19787781],[999.19787522],[999.19787262],[999.19787003],[999.19786744],[999.19786484],[999.19786225],[999.19785966],[999.19785706]
[999.37907187],[999.37915644],[999.37914069],[999.37912495],[999.37910921],[999.37909346],[999.37907772],[999.37906198],[999.37904623],[999.37903049],[999.37901475],[999.378999],[999.37898326],[999.37896752],[999.37895177],[999.37893603],[999.37892029],[999.37890454],[999.3788888],[999.37887306],[999.37885731],[999.37884157],[999.37882583],[999.37881008],[999.37879434],[999.3787786],[999.37876285],[999.37874711],[999.37873137],[999.37871562],[999.37869988],[999.37868414],[999.37866839],[999.37865265],[999.37863691],[999.37862116],[999.37860542],[999.37858968],[999.37857393],[999.37855819],[999.37854245],[999.3785267],[999.37851096],[999.37849522],[999.37847947],[999.37846373],[999.37844799],[999.37843224],[999.3784165],[999.37840076],[999.37838501],[999.37836927],[999.37835353],[999.37833778],[999.37832204],[999.3783063],[999.37829055],[999.37827481],[999.37825907],[999.37824332]
