Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60
[0.01328025],[0.01327473],[0.01326921],[0.0132637],[0.01325818],[0.01325268],[0.01324717],[0.01324166],[0.01323616],[0.01323066],[0.01322516],[0.01321967],[0.01321417],[0.01320868],[0.01320319],[0.01319771],[0.01319222],[0.01318674],[0.01318126],[0.01317578],[0.01317031],[0.01316483],[0.01315936],[0.01315389],[0.01314843],[0.01314296],[0.0131375],[0.01313204],[0.01312658],[0.01312113],[0.01311568],[0.01311023],[0.01310478],[0.01309933],[0.01309389],[0.01308845],[0.01308301],[0.01307757],[0.01307214],[0.01306671],[0.01306128],[0.01305585],[0.01305042],[0.013045],[0.01303958],[0.01303416],[0.01302874],[0.01302333],[0.01301792],[0.01301251],[0.0130071],[0.01300169],[0.01299629],[0.01299089],[0.01298549],[0.0129801],[0.0129747],[0.01296931],[0.01296392],[0.01295853]
[0.01322688],[0.01323387],[0.01324088],[0.01324788],[0.01325489],[0.0132619],[0.01326892],[0.01327594],[0.01328296],[0.01328999],[0.01329702],[0.01330406],[0.0133111],[0.01331814],[0.01332519],[0.01333224],[0.01333929],[0.01334635],[0.01335341],[0.01336048],[0.01336754],[0.01337462],[0.01338169],[0.01338877],[0.01339586],[0.01340295],[0.01341004],[0.01341713],[0.01342423],[0.01343133],[0.01343844],[0.01344555],[0.01345266],[0.01345978],[0.0134669],[0.01347403],[0.01348116],[0.01348829],[0.01349543],[0.01350257],[0.01350971],[0.01351686],[0.01352401],[0.01353117],[0.01353832],[0.01354549],[0.01355265],[0.01355982],[0.013567],[0.01357418],[0.01358136],[0.01358855],[0.01359573],[0.01360293],[0.01361013],[0.01361733],[0.01362453],[0.01363174],[0.01363895],[0.01364617]
[0.01329955],[0.0132954],[0.01329125],[0.01328711],[0.01328296],[0.01327882],[0.01327468],[0.01327054],[0.0132664],[0.01326226],[0.01325812],[0.01325399],[0.01324985],[0.01324572],[0.01324159],[0.01323746],[0.01323333],[0.0132292],[0.01322508],[0.01322095],[0.01321683],[0.01321271],[0.01320859],[0.01320447],[0.01320035],[0.01319623],[0.01319211],[0.013188],[0.01318389],[0.01317977],[0.01317566],[0.01317155],[0.01316744],[0.01316334],[0.01315923],[0.01315513],[0.01315102],[0.01314692],[0.01314282],[0.01313872],[0.01313463],[0.01313053],[0.01312643],[0.01312234],[0.01311825],[0.01311415],[0.01311006],[0.01310597],[0.01310189],[0.0130978],[0.01309372],[0.01308963],[0.01308555],[0.01308147],[0.01307739],[0.01307331],[0.01306923],[0.01306515],[0.01306108],[0.01305701]
[0.01325798],[0.01326183],[0.01326568],[0.01326953],[0.01327338],[0.01327723],[0.01328109],[0.01328494],[0.0132888],[0.01329266],[0.01329652],[0.01330038],[0.01330424],[0.0133081],[0.01331196],[0.01331583],[0.01331969],[0.01332356],[0.01332743],[0.0133313],[0.01333517],[0.01333904],[0.01334291],[0.01334678],[0.01335066],[0.01335453],[0.01335841],[0.01336229],[0.01336617],[0.01337005],[0.01337393],[0.01337781],[0.0133817],[0.01338558],[0.01338947],[0.01339335],[0.01339724],[0.01340113],[0.01340502],[0.01340891],[0.01341281],[0.0134167],[0.01342059],[0.01342449],[0.01342839],[0.01343229],[0.01343619],[0.01344009],[0.01344399],[0.01344789],[0.01345179],[0.0134557],[0.01345961],[0.01346351],[0.01346742],[0.01347133],[0.01347524],[0.01347915],[0.01348307],[0.01348698]
[0.01329131],[0.01328226],[0.01327321],[0.01326418],[0.01325515],[0.01324612],[0.0132371],[0.01322809],[0.01321908],[0.01321008],[0.01320109],[0.0131921],[0.01318312],[0.01317414],[0.01316517],[0.01315621],[0.01314725],[0.0131383],[0.01312936],[0.01312042],[0.01311148],[0.01310256],[0.01309364],[0.01308472],[0.01307581],[0.01306691],[0.01305801],[0.01304912],[0.01304024],[0.01303136],[0.01302249],[0.01301362],[0.01300476],[0.01299591],[0.01298706],[0.01297821],[0.01296938],[0.01296055],[0.01295172],[0.01294291],[0.01293409],[0.01292529],[0.01291649],[0.01290769],[0.0128989],[0.01289012],[0.01288135],[0.01287258],[0.01286381],[0.01285505],[0.0128463],[0.01283755],[0.01282881],[0.01282008],[0.01281135],[0.01280263],[0.01279391],[0.0127852],[0.01277649],[0.0127678]
[0.01319044],[0.01318949],[0.01318853],[0.01318757],[0.01318661],[0.01318565],[0.01318469],[0.01318374],[0.01318278],[0.01318182],[0.01318086],[0.01317991],[0.01317895],[0.01317799],[0.01317703],[0.01317608],[0.01317512],[0.01317416],[0.0131732],[0.01317225],[0.01317129],[0.01317033],[0.01316938],[0.01316842],[0.01316746],[0.01316651],[0.01316555],[0.01316459],[0.01316364],[0.01316268],[0.01316172],[0.01316077],[0.01315981],[0.01315885],[0.0131579],[0.01315694],[0.01315599],[0.01315503],[0.01315407],[0.01315312],[0.01315216],[0.01315121],[0.01315025],[0.0131493],[0.01314834],[0.01314739],[0.01314643],[0.01314548],[0.01314452],[0.01314357],[0.01314261],[0.01314166],[0.0131407],[0.01313975],[0.01313879],[0.01313784],[0.01313688],[0.01313593],[0.01313497],[0.01313402]
[0.01319257],[0.01320515],[0.01321774],[0.01323034],[0.01324296],[0.01325558],[0.01326822],[0.01328087],[0.01329353],[0.01330621],[0.01331889],[0.01333159],[0.0133443],[0.01335702],[0.01336976],[0.01338251],[0.01339527],[0.01340804],[0.01342082],[0.01343362],[0.01344642],[0.01345925],[0.01347208],[0.01348492],[0.01349778],[0.01351065],[0.01352353],[0.01353642],[0.01354933],[0.01356225],[0.01357518],[0.01358812],[0.01360108],[0.01361404],[0.01362702],[0.01364002],[0.01365302],[0.01366604],[0.01367907],[0.01369211],[0.01370516],[0.01371823],[0.01373131],[0.0137444],[0.01375751],[0.01377062],[0.01378375],[0.01379689],[0.01381005],[0.01382322],[0.01383639],[0.01384959],[0.01386279],[0.01387601],[0.01388924],[0.01390248],[0.01391574],[0.013929],[0.01394228],[0.01395558]
[0.01333025],[0.01332928],[0.01332832],[0.01332735],[0.01332638],[0.01332541],[0.01332444],[0.01332347],[0.0133225],[0.01332154],[0.01332057],[0.0133196],[0.01331863],[0.01331766],[0.01331669],[0.01331573],[0.01331476],[0.01331379],[0.01331282],[0.01331185],[0.01331089],[0.01330992],[0.01330895],[0.01330798],[0.01330702],[0.01330605],[0.01330508],[0.01330412],[0.01330315],[0.01330218],[0.01330121],[0.01330025],[0.01329928],[0.01329831],[0.01329735],[0.01329638],[0.01329541],[0.01329445],[0.01329348],[0.01329252],[0.01329155],[0.01329058],[0.01328962],[0.01328865],[0.01328768],[0.01328672],[0.01328575],[0.01328479],[0.01328382],[0.01328286],[0.01328189],[0.01328093],[0.01327996],[0.01327899],[0.01327803],[0.01327706],[0.0132761],[0.01327513],[0.01327417],[0.0132732]
[0.01332258],[0.01332532],[0.01332807],[0.01333081],[0.01333356],[0.01333631],[0.01333906],[0.0133418],[0.01334455],[0.0133473],[0.01335005],[0.0133528],[0.01335555],[0.01335831],[0.01336106],[0.01336381],[0.01336657],[0.01336932],[0.01337207],[0.01337483],[0.01337759],[0.01338034],[0.0133831],[0.01338586],[0.01338862],[0.01339137],[0.01339413],[0.01339689],[0.01339965],[0.01340241],[0.01340518],[0.01340794],[0.0134107],[0.01341346],[0.01341623],[0.01341899],[0.01342176],[0.01342452],[0.01342729],[0.01343006],[0.01343282],[0.01343559],[0.01343836],[0.01344113],[0.0134439],[0.01344667],[0.01344944],[0.01345221],[0.01345498],[0.01345775],[0.01346053],[0.0134633],[0.01346607],[0.01346885],[0.01347162],[0.0134744],[0.01347718],[0.01347995],[0.01348273],[0.01348551]
[0.01334828],[0.01334409],[0.01333991],[0.01333574],[0.01333156],[0.01332738],[0.01332321],[0.01331903],[0.01331486],[0.01331069],[0.01330652],[0.01330235],[0.01329818],[0.01329402],[0.01328985],[0.01328569],[0.01328153],[0.01327737],[0.01327321],[0.01326905],[0.0132649],[0.01326074],[0.01325659],[0.01325243],[0.01324828],[0.01324413],[0.01323998],[0.01323584],[0.01323169],[0.01322754],[0.0132234],[0.01321926],[0.01321512],[0.01321098],[0.01320684],[0.0132027],[0.01319857],[0.01319443],[0.0131903],[0.01318617],[0.01318204],[0.01317791],[0.01317378],[0.01316965],[0.01316553],[0.0131614],[0.01315728],[0.01315316],[0.01314904],[0.01314492],[0.0131408],[0.01313668],[0.01313257],[0.01312846],[0.01312434],[0.01312023],[0.01311612],[0.01311201],[0.01310791],[0.0131038]
[0.01329924],[0.01329604],[0.01329283],[0.01328963],[0.01328642],[0.01328322],[0.01328002],[0.01327682],[0.01327362],[0.01327042],[0.01326722],[0.01326402],[0.01326082],[0.01325762],[0.01325443],[0.01325123],[0.01324804],[0.01324485],[0.01324165],[0.01323846],[0.01323527],[0.01323208],[0.01322889],[0.0132257],[0.01322251],[0.01321933],[0.01321614],[0.01321295],[0.01320977],[0.01320658],[0.0132034],[0.01320022],[0.01319703],[0.01319385],[0.01319067],[0.01318749],[0.01318431],[0.01318114],[0.01317796],[0.01317478],[0.01317161],[0.01316843],[0.01316526],[0.01316208],[0.01315891],[0.01315574],[0.01315257],[0.0131494],[0.01314623],[0.01314306],[0.01313989],[0.01313672],[0.01313356],[0.01313039],[0.01312722],[0.01312406],[0.0131209],[0.01311773],[0.01311457],[0.01311141]
[0.01327392],[0.01328381],[0.01329371],[0.01330361],[0.01331353],[0.01332345],[0.01333338],[0.01334331],[0.01335325],[0.0133632],[0.01337316],[0.01338313],[0.0133931],[0.01340308],[0.01341307],[0.01342306],[0.01343306],[0.01344307],[0.01345309],[0.01346311],[0.01347315],[0.01348319],[0.01349323],[0.01350329],[0.01351335],[0.01352342],[0.0135335],[0.01354358],[0.01355367],[0.01356377],[0.01357388],[0.01358399],[0.01359411],[0.01360424],[0.01361438],[0.01362453],[0.01363468],[0.01364484],[0.01365501],[0.01366518],[0.01367536],[0.01368555],[0.01369575],[0.01370596],[0.01371617],[0.01372639],[0.01373662],[0.01374685],[0.0137571],[0.01376735],[0.01377761],[0.01378787],[0.01379815],[0.01380843],[0.01381872],[0.01382901],[0.01383932],[0.01384963],[0.01385995],[0.01387028]
[0.01337874],[0.013374],[0.01336927],[0.01336454],[0.01335982],[0.01335509],[0.01335037],[0.01334565],[0.01334093],[0.01333621],[0.01333149],[0.01332678],[0.01332206],[0.01331735],[0.01331264],[0.01330793],[0.01330322],[0.01329852],[0.01329381],[0.01328911],[0.01328441],[0.01327971],[0.01327502],[0.01327032],[0.01326563],[0.01326094],[0.01325625],[0.01325156],[0.01324687],[0.01324218],[0.0132375],[0.01323282],[0.01322814],[0.01322346],[0.01321878],[0.01321411],[0.01320943],[0.01320476],[0.01320009],[0.01319542],[0.01319075],[0.01318609],[0.01318143],[0.01317676],[0.0131721],[0.01316744],[0.01316279],[0.01315813],[0.01315348],[0.01314882],[0.01314417],[0.01313952],[0.01313488],[0.01313023],[0.01312559],[0.01312095],[0.0131163],[0.01311167],[0.01310703],[0.01310239]
[0.01333663],[0.01334617],[0.01335571],[0.01336527],[0.01337483],[0.0133844],[0.01339397],[0.01340355],[0.01341314],[0.01342273],[0.01343233],[0.01344194],[0.01345156],[0.01346118],[0.01347081],[0.01348044],[0.01349008],[0.01349973],[0.01350939],[0.01351905],[0.01352872],[0.0135384],[0.01354808],[0.01355778],[0.01356747],[0.01357718],[0.01358689],[0.01359661],[0.01360633],[0.01361607],[0.01362581],[0.01363555],[0.01364531],[0.01365507],[0.01366483],[0.01367461],[0.01368439],[0.01369418],[0.01370397],[0.01371378],[0.01372359],[0.0137334],[0.01374323],[0.01375306],[0.01376289],[0.01377274],[0.01378259],[0.01379245],[0.01380231],[0.01381219],[0.01382207],[0.01383195],[0.01384185],[0.01385175],[0.01386166],[0.01387157],[0.01388149],[0.01389142],[0.01390136],[0.0139113]
[0.01343848],[0.01343567],[0.01343287],[0.01343007],[0.01342727],[0.01342446],[0.01342166],[0.01341886],[0.01341606],[0.01341326],[0.01341046],[0.01340767],[0.01340487],[0.01340207],[0.01339927],[0.01339648],[0.01339368],[0.01339089],[0.01338809],[0.0133853],[0.01338251],[0.01337972],[0.01337692],[0.01337413],[0.01337134],[0.01336855],[0.01336576],[0.01336297],[0.01336018],[0.0133574],[0.01335461],[0.01335182],[0.01334904],[0.01334625],[0.01334347],[0.01334068],[0.0133379],[0.01333512],[0.01333233],[0.01332955],[0.01332677],[0.01332399],[0.01332121],[0.01331843],[0.01331565],[0.01331287],[0.01331009],[0.01330732],[0.01330454],[0.01330176],[0.01329899],[0.01329621],[0.01329344],[0.01329067],[0.01328789],[0.01328512],[0.01328235],[0.01327958],[0.0132768],[0.01327403]
[0.01341747],[0.01342693],[0.01343639],[0.01344587],[0.01345535],[0.01346483],[0.01347433],[0.01348383],[0.01349334],[0.01350285],[0.01351237],[0.0135219],[0.01353143],[0.01354097],[0.01355052],[0.01356007],[0.01356964],[0.0135792],[0.01358878],[0.01359836],[0.01360795],[0.01361754],[0.01362714],[0.01363675],[0.01364637],[0.01365599],[0.01366562],[0.01367525],[0.01368489],[0.01369454],[0.0137042],[0.01371386],[0.01372353],[0.01373321],[0.01374289],[0.01375258],[0.01376228],[0.01377198],[0.01378169],[0.01379141],[0.01380113],[0.01381086],[0.0138206],[0.01383035],[0.0138401],[0.01384986],[0.01385962],[0.01386939],[0.01387917],[0.01388896],[0.01389875],[0.01390855],[0.01391836],[0.01392817],[0.01393799],[0.01394782],[0.01395765],[0.0139675],[0.01397734],[0.0139872]
[0.01352308],[0.01352489],[0.01352669],[0.0135285],[0.0135303],[0.01353211],[0.01353391],[0.01353572],[0.01353753],[0.01353933],[0.01354114],[0.01354295],[0.01354475],[0.01354656],[0.01354837],[0.01355018],[0.01355199],[0.0135538],[0.0135556],[0.01355741],[0.01355922],[0.01356103],[0.01356284],[0.01356465],[0.01356646],[0.01356827],[0.01357008],[0.0135719],[0.01357371],[0.01357552],[0.01357733],[0.01357914],[0.01358095],[0.01358277],[0.01358458],[0.01358639],[0.01358821],[0.01359002],[0.01359183],[0.01359365],[0.01359546],[0.01359728],[0.01359909],[0.01360091],[0.01360272],[0.01360454],[0.01360635],[0.01360817],[0.01360998],[0.0136118],[0.01361362],[0.01361543],[0.01361725],[0.01361907],[0.01362089],[0.0136227],[0.01362452],[0.01362634],[0.01362816],[0.01362998]
[0.01354093],[0.01353935],[0.01353777],[0.01353619],[0.0135346],[0.01353302],[0.01353144],[0.01352986],[0.01352828],[0.0135267],[0.01352512],[0.01352354],[0.01352196],[0.01352037],[0.01351879],[0.01351721],[0.01351564],[0.01351406],[0.01351248],[0.0135109],[0.01350932],[0.01350774],[0.01350616],[0.01350458],[0.013503],[0.01350143],[0.01349985],[0.01349827],[0.01349669],[0.01349512],[0.01349354],[0.01349196],[0.01349039],[0.01348881],[0.01348723],[0.01348566],[0.01348408],[0.0134825],[0.01348093],[0.01347935],[0.01347778],[0.0134762],[0.01347463],[0.01347305],[0.01347148],[0.0134699],[0.01346833],[0.01346676],[0.01346518],[0.01346361],[0.01346204],[0.01346046],[0.01345889],[0.01345732],[0.01345574],[0.01345417],[0.0134526],[0.01345103],[0.01344945],[0.01344788]
[0.01353287],[0.01354187],[0.01355087],[0.01355988],[0.0135689],[0.01357792],[0.01358695],[0.01359598],[0.01360502],[0.01361406],[0.01362312],[0.01363217],[0.01364124],[0.01365031],[0.01365938],[0.01366846],[0.01367755],[0.01368664],[0.01369574],[0.01370485],[0.01371396],[0.01372308],[0.0137322],[0.01374133],[0.01375047],[0.01375961],[0.01376876],[0.01377792],[0.01378708],[0.01379624],[0.01380541],[0.01381459],[0.01382378],[0.01383297],[0.01384217],[0.01385137],[0.01386058],[0.01386979],[0.01387902],[0.01388824],[0.01389748],[0.01390672],[0.01391596],[0.01392522],[0.01393447],[0.01394374],[0.01395301],[0.01396229],[0.01397157],[0.01398086],[0.01399015],[0.01399945],[0.01400876],[0.01401808],[0.0140274],[0.01403672],[0.01404606],[0.01405539],[0.01406474],[0.01407409]
[0.01361248],[0.01359461],[0.01357677],[0.01355895],[0.01354115],[0.01352338],[0.01350562],[0.0134879],[0.01347019],[0.01345251],[0.01343485],[0.01341722],[0.01339961],[0.01338202],[0.01336445],[0.01334691],[0.01332939],[0.01331189],[0.01329442],[0.01327697],[0.01325954],[0.01324214],[0.01322476],[0.0132074],[0.01319006],[0.01317275],[0.01315546],[0.01313819],[0.01312094],[0.01310372],[0.01308652],[0.01306934],[0.01305219],[0.01303506],[0.01301795],[0.01300086],[0.01298379],[0.01296675],[0.01294973],[0.01293273],[0.01291576],[0.0128988],[0.01288187],[0.01286496],[0.01284808],[0.01283121],[0.01281437],[0.01279755],[0.01278075],[0.01276397],[0.01274722],[0.01273049],[0.01271378],[0.01269709],[0.01268042],[0.01266378],[0.01264715],[0.01263055],[0.01261397],[0.01259742]
[0.0134185],[0.01341554],[0.01341257],[0.01340961],[0.01340664],[0.01340368],[0.01340072],[0.01339776],[0.01339479],[0.01339183],[0.01338887],[0.01338591],[0.01338295],[0.01338],[0.01337704],[0.01337408],[0.01337113],[0.01336817],[0.01336522],[0.01336226],[0.01335931],[0.01335636],[0.0133534],[0.01335045],[0.0133475],[0.01334455],[0.0133416],[0.01333865],[0.0133357],[0.01333276],[0.01332981],[0.01332686],[0.01332392],[0.01332097],[0.01331803],[0.01331509],[0.01331214],[0.0133092],[0.01330626],[0.01330332],[0.01330038],[0.01329744],[0.0132945],[0.01329156],[0.01328862],[0.01328568],[0.01328275],[0.01327981],[0.01327688],[0.01327394],[0.01327101],[0.01326807],[0.01326514],[0.01326221],[0.01325928],[0.01325635],[0.01325342],[0.01325049],[0.01324756],[0.01324463]
[0.01337576],[0.01336453],[0.01335331],[0.0133421],[0.0133309],[0.01331971],[0.01330853],[0.01329736],[0.01328619],[0.01327504],[0.01326389],[0.01325276],[0.01324163],[0.01323052],[0.01321941],[0.01320831],[0.01319722],[0.01318614],[0.01317507],[0.01316401],[0.01315296],[0.01314192],[0.01313088],[0.01311986],[0.01310885],[0.01309784],[0.01308685],[0.01307586],[0.01306488],[0.01305391],[0.01304295],[0.013032],[0.01302106],[0.01301013],[0.01299921],[0.0129883],[0.01297739],[0.0129665],[0.01295561],[0.01294474],[0.01293387],[0.01292301],[0.01291216],[0.01290132],[0.01289049],[0.01287967],[0.01286885],[0.01285805],[0.01284726],[0.01283647],[0.01282569],[0.01281493],[0.01280417],[0.01279342],[0.01278268],[0.01277195],[0.01276122],[0.01275051],[0.01273981],[0.01272911]
[0.01326088],[0.01326493],[0.01326898],[0.01327303],[0.01327709],[0.01328114],[0.0132852],[0.01328925],[0.01329331],[0.01329737],[0.01330143],[0.0133055],[0.01330956],[0.01331362],[0.01331769],[0.01332176],[0.01332582],[0.01332989],[0.01333396],[0.01333804],[0.01334211],[0.01334618],[0.01335026],[0.01335434],[0.01335841],[0.01336249],[0.01336657],[0.01337066],[0.01337474],[0.01337882],[0.01338291],[0.013387],[0.01339108],[0.01339517],[0.01339926],[0.01340336],[0.01340745],[0.01341154],[0.01341564],[0.01341974],[0.01342383],[0.01342793],[0.01343203],[0.01343614],[0.01344024],[0.01344434],[0.01344845],[0.01345256],[0.01345666],[0.01346077],[0.01346488],[0.013469],[0.01347311],[0.01347722],[0.01348134],[0.01348546],[0.01348957],[0.01349369],[0.01349781],[0.01350194]
[0.01329891],[0.01329393],[0.01328894],[0.01328396],[0.01327898],[0.013274],[0.01326902],[0.01326404],[0.01325907],[0.0132541],[0.01324913],[0.01324416],[0.01323919],[0.01323423],[0.01322927],[0.01322431],[0.01321935],[0.01321439],[0.01320944],[0.01320448],[0.01319953],[0.01319458],[0.01318963],[0.01318469],[0.01317974],[0.0131748],[0.01316986],[0.01316492],[0.01315999],[0.01315505],[0.01315012],[0.01314519],[0.01314026],[0.01313533],[0.01313041],[0.01312548],[0.01312056],[0.01311564],[0.01311072],[0.01310581],[0.01310089],[0.01309598],[0.01309107],[0.01308616],[0.01308125],[0.01307635],[0.01307144],[0.01306654],[0.01306164],[0.01305674],[0.01305185],[0.01304695],[0.01304206],[0.01303717],[0.01303228],[0.0130274],[0.01302251],[0.01301763],[0.01301275],[0.01300787]
[0.01324593],[0.01324585],[0.01324577],[0.01324569],[0.01324562],[0.01324554],[0.01324546],[0.01324538],[0.0132453],[0.01324522],[0.01324514],[0.01324506],[0.01324498],[0.0132449],[0.01324482],[0.01324475],[0.01324467],[0.01324459],[0.01324451],[0.01324443],[0.01324435],[0.01324427],[0.01324419],[0.01324411],[0.01324403],[0.01324395],[0.01324388],[0.0132438],[0.01324372],[0.01324364],[0.01324356],[0.01324348],[0.0132434],[0.01324332],[0.01324324],[0.01324316],[0.01324308],[0.01324301],[0.01324293],[0.01324285],[0.01324277],[0.01324269],[0.01324261],[0.01324253],[0.01324245],[0.01324237],[0.01324229],[0.01324222],[0.01324214],[0.01324206],[0.01324198],[0.0132419],[0.01324182],[0.01324174],[0.01324166],[0.01324158],[0.0132415],[0.01324142],[0.01324135],[0.01324127]
[0.01323356],[0.01322204],[0.01321052],[0.01319902],[0.01318753],[0.01317604],[0.01316457],[0.01315311],[0.01314166],[0.01313021],[0.01311878],[0.01310736],[0.01309595],[0.01308454],[0.01307315],[0.01306177],[0.01305039],[0.01303903],[0.01302768],[0.01301633],[0.013005],[0.01299368],[0.01298236],[0.01297106],[0.01295977],[0.01294848],[0.01293721],[0.01292594],[0.01291469],[0.01290344],[0.01289221],[0.01288098],[0.01286977],[0.01285856],[0.01284736],[0.01283618],[0.012825],[0.01281383],[0.01280268],[0.01279153],[0.01278039],[0.01276926],[0.01275815],[0.01274704],[0.01273594],[0.01272485],[0.01271377],[0.0127027],[0.01269164],[0.01268059],[0.01266955],[0.01265851],[0.01264749],[0.01263648],[0.01262548],[0.01261448],[0.0126035],[0.01259253],[0.01258156],[0.01257061]
[0.0131141],[0.01311672],[0.01311934],[0.01312196],[0.01312458],[0.01312721],[0.01312983],[0.01313246],[0.01313508],[0.01313771],[0.01314033],[0.01314296],[0.01314559],[0.01314822],[0.01315084],[0.01315347],[0.0131561],[0.01315873],[0.01316136],[0.01316399],[0.01316662],[0.01316926],[0.01317189],[0.01317452],[0.01317716],[0.01317979],[0.01318242],[0.01318506],[0.0131877],[0.01319033],[0.01319297],[0.01319561],[0.01319824],[0.01320088],[0.01320352],[0.01320616],[0.0132088],[0.01321144],[0.01321408],[0.01321672],[0.01321936],[0.01322201],[0.01322465],[0.01322729],[0.01322994],[0.01323258],[0.01323523],[0.01323787],[0.01324052],[0.01324317],[0.01324581],[0.01324846],[0.01325111],[0.01325376],[0.01325641],[0.01325906],[0.01326171],[0.01326436],[0.01326701],[0.01326966]
